Time,HCSR04_001,HCSR04_002,HCSR04_003,HCSR04_004,HCSR04_005,HCSR04_006,HCSR04_007,ObjectClass
1609835857,54.38,54.78,55.13,52.87,48.99,48.58,92.52,EMPTY_SEVEN2
1609835874,54.83,54.73,55.12,52.91,48.56,49.08,92.43,EMPTY_SEVEN2
1609835892,54.44,54.72,55.09,52.94,48.55,49.42,81.06,EMPTY_SEVEN2
1609835909,55.3,54.64,55.09,52.93,48.98,49.06,89.58,EMPTY_SEVEN2
1609835927,54.4,54.71,55.01,52.98,48.58,49.81,91.91,EMPTY_SEVEN2
1609835944,54.32,54.75,55.13,52.88,48.53,49.03,86.19,EMPTY_SEVEN2
1609835962,54.48,54.74,55.13,52.54,48.48,48.66,88.69,EMPTY_SEVEN2
1609835979,54.44,54.65,55.18,52.85,48.51,49.39,88.91,EMPTY_SEVEN2
1609835997,55.22,55.15,55.07,52.87,48.58,49.08,60.11,EMPTY_SEVEN2
1609836015,55.23,55.18,55.14,52.88,48.53,48.99,62.09,EMPTY_SEVEN2
1609836032,54.44,55.23,55.05,52.88,48.56,49.07,89.2,EMPTY_SEVEN2
1609836050,55.21,54.62,55.05,52.88,48.56,49.07,39.27,EMPTY_SEVEN2
1609836067,54.39,54.73,55.1,52.89,48.38,48.62,23.99,EMPTY_SEVEN2
1609836085,55.25,55.15,55.17,52.96,48.78,48.58,2.5,EMPTY_SEVEN2
1609836102,54.86,55.18,57.43,52.93,48.74,48.58,89.43,EMPTY_SEVEN2
1609836120,54.49,54.61,55.13,52.89,48.4,48.53,89.15,EMPTY_SEVEN2
1609836137,54.37,55.13,55.1,52.95,48.31,49.05,89.01,EMPTY_SEVEN2
1609836155,55.31,55.18,55.1,52.9,48.39,48.55,88.82,EMPTY_SEVEN2
1609836173,54.44,55.2,55.13,53.33,48.4,48.6,89.4,EMPTY_SEVEN2
1609836190,54.81,55.2,55.13,53.35,48.31,48.65,87.73,EMPTY_SEVEN2
1609836208,55.22,55.13,55.57,53.34,48.34,49.0,88.06,EMPTY_SEVEN2
1609836225,54.35,55.13,55.08,52.94,48.29,48.52,6.2,EMPTY_SEVEN2
1609836243,54.42,55.16,55.14,53.46,48.38,48.54,11.18,EMPTY_SEVEN2
1609836260,54.45,56.71,55.59,53.34,48.33,48.56,89.86,EMPTY_SEVEN2
1609836278,54.81,54.79,55.57,53.38,48.73,48.55,89.18,EMPTY_SEVEN2
1609836295,55.23,55.15,55.51,53.42,48.38,48.63,88.54,EMPTY_SEVEN2
1609836313,54.84,55.16,55.52,52.84,48.4,49.01,88.99,EMPTY_SEVEN2
1609836331,54.78,55.21,55.6,53.36,48.37,49.4,45.78,EMPTY_SEVEN2
1609836348,54.92,54.75,55.54,52.88,48.31,48.56,66.12,EMPTY_SEVEN2
1609836366,54.82,54.74,55.53,53.32,48.35,48.58,60.26,EMPTY_SEVEN2
1609836383,54.89,54.82,55.54,52.51,48.76,48.97,54.77,EMPTY_SEVEN2
1609836401,54.37,55.17,55.58,53.37,48.29,49.06,83.31,EMPTY_SEVEN2
1609836418,54.92,54.77,55.16,53.39,48.34,49.05,4.7,EMPTY_SEVEN2
1609836436,54.84,54.7,55.62,52.57,48.35,49.05,89.98,EMPTY_SEVEN2
1609836453,54.84,54.69,55.55,52.47,48.32,48.54,5.72,EMPTY_SEVEN2
1609836471,54.88,54.76,55.23,52.88,48.33,49.48,17.21,EMPTY_SEVEN2
1609836488,55.24,54.72,55.21,52.96,48.38,48.56,89.78,EMPTY_SEVEN2
1609836506,54.83,54.82,55.1,52.92,48.37,48.64,15.53,EMPTY_SEVEN2
1609836524,54.84,54.73,55.22,52.6,48.29,49.07,51.83,EMPTY_SEVEN2
1609836541,54.84,54.77,55.12,52.98,48.42,49.01,89.19,EMPTY_SEVEN2
1609836559,54.87,54.77,55.08,52.62,48.28,49.09,88.4,EMPTY_SEVEN2
1609836576,54.83,54.76,55.15,53.07,48.31,48.66,89.75,EMPTY_SEVEN2
1609836594,54.86,54.73,55.0,52.57,48.34,48.67,90.89,EMPTY_SEVEN2
1609836611,54.82,54.76,55.19,52.93,48.37,49.07,89.98,EMPTY_SEVEN2
1609836629,54.45,54.73,55.11,52.56,48.4,48.52,89.91,EMPTY_SEVEN2
1609836646,54.82,54.79,55.12,52.55,48.45,48.98,43.0,EMPTY_SEVEN2
1609836664,54.81,54.8,55.11,52.55,48.27,48.58,5.36,EMPTY_SEVEN2
1609836682,54.82,54.8,55.23,52.57,48.78,49.07,45.67,EMPTY_SEVEN2
1609836699,55.11,54.75,55.18,52.51,48.42,48.53,98.28,EMPTY_SEVEN2
1609836717,55.13,54.8,55.35,52.6,48.42,48.58,59.81,EMPTY_SEVEN2
1609836734,54.91,54.75,55.12,53.0,48.88,49.03,48.13,EMPTY_SEVEN2
1609836752,54.86,54.71,55.13,52.95,48.4,48.6,56.64,EMPTY_SEVEN2
1609836769,54.87,54.74,55.18,52.89,48.36,49.08,35.99,EMPTY_SEVEN2
1609836787,54.86,54.79,55.19,52.47,48.86,48.69,6.32,EMPTY_SEVEN2
1609836804,54.89,54.8,55.17,52.54,48.81,49.06,88.87,EMPTY_SEVEN2
1609836822,54.84,54.75,56.03,52.6,48.33,48.69,31.12,EMPTY_SEVEN2
1609836839,54.88,54.8,55.18,52.92,48.36,49.01,50.97,EMPTY_SEVEN2
1609836857,54.84,55.22,55.09,52.51,48.47,49.03,89.73,EMPTY_SEVEN2
1609836875,54.86,54.69,55.61,52.5,48.74,48.6,92.82,EMPTY_SEVEN2
1609836892,54.91,54.73,55.58,52.94,48.48,48.63,63.71,EMPTY_SEVEN2
1609836910,54.46,54.81,55.12,52.53,48.3,48.58,83.32,EMPTY_SEVEN2
1609836927,54.54,54.76,55.58,52.87,48.36,48.65,58.67,EMPTY_SEVEN2
1609836945,54.87,54.74,55.63,52.57,48.41,48.64,55.44,EMPTY_SEVEN2
1609836962,54.41,54.78,55.58,52.53,48.38,48.62,90.26,EMPTY_SEVEN2
1609836980,54.53,55.17,55.54,52.52,48.42,48.36,13.71,EMPTY_SEVEN2
1609836997,54.5,55.2,55.63,52.96,48.79,48.64,71.8,EMPTY_SEVEN2
1609837015,54.48,55.21,55.65,52.96,48.35,48.99,48.87,EMPTY_SEVEN2
1609837033,54.87,54.77,55.6,52.48,48.4,48.56,42.63,EMPTY_SEVEN2
1609837050,54.46,55.27,55.14,52.99,48.38,48.69,73.53,EMPTY_SEVEN2
1609837068,54.4,55.22,52.81,52.97,48.38,48.6,36.22,EMPTY_SEVEN2
1609837085,54.43,55.25,55.75,52.88,48.32,49.12,6.1,EMPTY_SEVEN2
1609837103,54.5,55.21,55.12,53.38,48.38,48.6,90.33,EMPTY_SEVEN2
1609837120,54.41,55.19,55.56,52.96,48.42,48.67,63.81,EMPTY_SEVEN2
1609837138,54.88,55.21,55.6,52.93,48.3,49.08,44.45,EMPTY_SEVEN2
1609837155,54.5,54.72,55.14,53.38,48.44,48.59,53.53,EMPTY_SEVEN2
1609837173,54.48,55.27,55.67,52.9,48.31,48.68,55.48,EMPTY_SEVEN2
1609837190,54.95,55.24,55.22,53.38,48.32,48.65,90.87,EMPTY_SEVEN2
1609837208,54.48,55.21,55.63,51.9,48.38,49.61,18.19,EMPTY_SEVEN2
1609837226,54.48,54.76,56.03,51.5,48.36,49.04,46.74,EMPTY_SEVEN2
1609837243,54.48,54.86,55.62,53.37,48.36,48.61,34.27,EMPTY_SEVEN2
1609837261,54.53,55.18,55.51,52.88,48.33,49.1,20.12,EMPTY_SEVEN2
1609837278,54.41,55.28,55.2,53.47,48.32,49.14,73.86,EMPTY_SEVEN2
1609837296,54.54,54.72,55.22,52.92,48.35,48.64,84.93,EMPTY_SEVEN2
1609837313,54.5,54.82,55.13,53.34,48.37,49.03,92.03,EMPTY_SEVEN2
1609837331,54.46,54.78,55.14,53.0,48.4,48.67,92.16,EMPTY_SEVEN2
1609837348,54.49,54.79,55.2,52.96,48.36,48.6,81.05,EMPTY_SEVEN2
1609837366,54.53,54.82,55.21,52.65,48.43,48.63,85.74,EMPTY_SEVEN2
1609837383,54.53,54.86,55.2,53.4,48.39,48.6,92.0,EMPTY_SEVEN2
1609837401,54.46,54.82,55.2,53.36,48.47,49.13,103.55,EMPTY_SEVEN2
1609837419,54.47,54.82,55.25,53.4,48.38,48.47,88.3,EMPTY_SEVEN2
1609837436,54.51,54.87,55.12,53.02,48.39,48.6,88.48,EMPTY_SEVEN2
1609837454,54.9,54.87,55.18,52.91,48.39,48.64,89.2,EMPTY_SEVEN2
1609837471,54.49,54.75,55.13,52.97,48.37,48.71,89.15,EMPTY_SEVEN2
1609837489,54.87,54.84,55.6,52.55,48.4,49.12,90.02,EMPTY_SEVEN2
1609837506,54.53,54.82,55.65,52.59,48.85,48.65,89.17,EMPTY_SEVEN2
1609837524,54.47,54.8,55.2,52.56,48.42,48.67,92.99,EMPTY_SEVEN2
1609837541,54.52,54.76,55.27,52.66,48.33,48.74,79.02,EMPTY_SEVEN2
1609837559,54.41,54.83,55.17,53.04,48.35,49.07,56.61,EMPTY_SEVEN2
1609837577,54.43,54.74,55.18,52.57,48.43,49.13,60.79,EMPTY_SEVEN2
1609837594,54.55,54.81,55.28,52.61,48.38,48.61,92.72,EMPTY_SEVEN2
1609837612,54.46,54.88,55.22,52.55,48.4,48.64,91.15,EMPTY_SEVEN2
1609837629,54.46,54.79,56.06,53.02,48.36,48.7,91.08,EMPTY_SEVEN2
1609837647,54.42,54.81,55.22,52.6,48.85,48.69,50.36,EMPTY_SEVEN2
1609837664,54.44,54.82,55.2,52.61,48.45,48.6,11.21,EMPTY_SEVEN2
1609837682,54.48,54.76,55.22,52.6,48.4,48.63,20.03,EMPTY_SEVEN2
1609837699,54.48,54.84,55.22,52.62,48.44,49.01,75.57,EMPTY_SEVEN2
1609837717,54.14,54.54,55.26,52.61,48.43,48.7,93.77,EMPTY_SEVEN2
1609837734,54.44,54.81,55.29,52.6,48.41,48.76,71.18,EMPTY_SEVEN2
1609837752,54.47,54.87,55.6,52.6,48.8,48.66,28.66,EMPTY_SEVEN2
1609837770,55.34,54.79,55.58,52.61,48.47,49.03,47.39,EMPTY_SEVEN2
1609837787,54.92,54.85,55.67,52.61,48.83,48.67,63.74,EMPTY_SEVEN2
1609837805,54.52,54.79,55.63,52.53,48.89,49.05,89.97,EMPTY_SEVEN2
1609837822,54.92,54.79,55.71,52.63,48.46,48.65,90.96,EMPTY_SEVEN2
1609837840,53.57,54.81,55.66,52.0,48.42,48.66,53.05,EMPTY_SEVEN2
1609837857,54.9,54.8,55.63,53.02,48.47,48.62,80.17,EMPTY_SEVEN2
1609837875,54.97,54.81,55.71,52.62,48.87,48.69,86.29,EMPTY_SEVEN2
1609837892,54.46,54.83,55.65,52.59,48.37,48.57,30.4,EMPTY_SEVEN2
1609837910,55.31,54.83,55.69,52.61,48.85,49.09,33.08,EMPTY_SEVEN2
1609837928,54.95,54.8,55.67,52.67,48.84,49.11,52.86,EMPTY_SEVEN2
1609837945,54.89,54.77,55.23,52.55,48.43,48.62,12.08,EMPTY_SEVEN2
1609837963,54.93,54.84,55.68,52.62,48.35,48.65,51.24,EMPTY_SEVEN2
1609837980,54.93,54.73,55.6,52.64,48.42,48.67,89.36,EMPTY_SEVEN2
1609837998,54.91,54.8,55.67,52.55,48.88,49.15,58.79,EMPTY_SEVEN2
1609838015,54.91,54.77,55.63,53.02,48.81,48.71,4.2,EMPTY_SEVEN2
1609838033,54.14,54.88,55.64,52.66,48.35,48.73,89.32,EMPTY_SEVEN2
1609838050,54.98,54.77,55.64,52.61,48.49,48.73,88.52,EMPTY_SEVEN2
1609838068,54.93,54.81,55.66,52.67,48.48,48.71,43.18,EMPTY_SEVEN2
1609838085,54.49,54.82,55.67,52.61,48.4,49.16,88.43,EMPTY_SEVEN2
1609838103,55.4,54.8,55.72,52.59,48.45,48.62,88.24,EMPTY_SEVEN2
1609838121,54.47,54.8,56.01,52.59,48.42,48.65,11.75,EMPTY_SEVEN2
1609838138,54.55,54.78,55.67,52.6,48.77,48.68,90.61,EMPTY_SEVEN2
1609838156,54.46,54.86,55.7,52.62,48.78,49.14,44.94,EMPTY_SEVEN2
1609838173,54.44,54.86,55.73,52.58,48.37,49.16,84.97,EMPTY_SEVEN2
