Time,HCSR04_001,HCSR04_002,HCSR04_003,HCSR04_004,ObjectClass
1609432404,52.12,50.89,51.58,49.96,WALL
1609432414,52.07,50.53,51.59,49.58,WALL
1609432424,50.85,51.72,51.62,49.56,WALL
1609432434,52.08,50.54,51.52,49.9,WALL
1609432444,52.12,50.49,51.59,49.97,WALL
1609432454,52.14,50.84,51.58,50.05,WALL
1609432464,52.54,50.96,51.47,50.02,WALL
1609432474,52.17,50.91,51.54,49.97,WALL
1609432484,52.18,51.75,52.04,49.97,WALL
1609432494,52.19,51.68,51.58,49.99,WALL
