Time,HCSR04_001,HCSR04_002,HCSR04_003,HCSR04_004,ObjectClass
1609514225,15.57,14.29,17.0,14.88,SQUARE_MILK_90 DEG
1609514235,15.57,11.83,16.89,14.9,SQUARE_MILK_90 DEG
1609514245,15.47,14.73,16.96,14.89,SQUARE_MILK_90 DEG
1609514255,15.61,11.8,16.94,14.81,SQUARE_MILK_90 DEG
1609514266,15.48,15.14,16.96,14.87,SQUARE_MILK_90 DEG
1609514276,15.53,14.72,17.01,14.92,SQUARE_MILK_90 DEG
