Time,HCSR04_001,HCSR04_002,HCSR04_003,HCSR04_004,ObjectClass
1609431129,13.23,11.44,34.9,13.26,A
1609431139,13.23,12.3,34.91,13.14,A
1609431149,12.79,12.23,34.93,13.25,A
1609431159,13.17,11.43,34.88,13.17,A
1609431169,13.16,12.27,34.94,13.18,A
1609431179,13.23,12.26,34.9,13.2,A
1609431189,13.28,11.43,34.97,13.24,A
1609431199,13.17,13.16,34.94,13.25,A
1609431209,13.15,12.24,34.99,13.23,A
1609431219,13.24,12.29,34.99,13.17,A
1609431229,13.28,12.3,33.5,13.2,A
1609431239,13.16,12.33,34.96,13.23,A
