Time,HCSR04_001,HCSR04_002,HCSR04_003,HCSR04_004,ObjectClass
1609431313,151.67,59.86,14.1,136.86,B
1609431323,4195.43,60.69,14.15,137.26,B
1609431333,152.07,60.33,14.5,136.81,B
1609431343,222.99,60.74,14.05,136.47,B
1609431353,224.3,60.72,14.12,138.14,B
1609431363,223.89,60.34,14.05,136.78,B
1609431373,225.56,60.33,14.05,137.3,B
1609431383,221.66,60.29,14.07,136.82,B
1609431393,226.87,60.37,14.12,136.43,B
1609431404,221.76,60.7,14.08,136.89,B
1609431414,222.15,60.72,14.09,137.77,B
