Time,HCSR04_001,HCSR04_002,HCSR04_003,HCSR04_004,ObjectClass
1609432870,21.48,20.61,21.63,21.0,BEER_BOTTLE
1609432880,21.83,20.67,21.6,20.98,BEER_BOTTLE
1609432890,21.55,20.6,21.65,21.0,BEER_BOTTLE
1609432900,21.5,20.58,21.63,21.03,BEER_BOTTLE
1609432910,21.42,20.62,21.66,21.05,BEER_BOTTLE
1609432920,21.53,20.61,21.7,21.06,BEER_BOTTLE
1609432930,21.53,20.64,21.62,20.96,BEER_BOTTLE
1609432940,21.5,20.62,22.46,21.04,BEER_BOTTLE
1609432950,21.53,20.62,21.6,20.95,BEER_BOTTLE
